average_distance_travelled,average_fill_percent,deployment_cost,num_bikes,num_empty_bikes,profit,total_fare_collected,vacant_seats
6.673913043478263,16.874017957351292,224.14999999999992,72,49,-4.349999999999881,219.80000000000004,183
6.2516129032258085,16.0130104559336,397.10249999999996,72,41,-208.6025,188.49999999999997,360
6.3999999999999995,15.811728395061728,230.9825,72,49,-40.88249999999999,190.1,189
6.231034482758623,15.961737858965718,362.11,72,43,-194.81000000000003,167.29999999999998,330
6.236363636363638,15.674923773836326,375.3099999999999,72,39,-188.20999999999984,187.10000000000005,347
6.860869565217393,14.553918817807705,235.41499999999996,72,49,-74.71499999999995,160.70000000000002,199
5.967741935483872,14.498831321684596,412.94749999999993,72,41,-213.8474999999999,199.10000000000002,385
6.048387096774195,16.66984356535292,365.74,72,41,-163.43999999999994,202.30000000000007,330
6.230434782608698,16.72568275346053,232.36999999999995,72,49,-31.869999999999948,200.5,189
5.770370370370373,17.559910360676646,321.44749999999993,72,45,-126.64750000000001,194.79999999999993,281
6.259375000000003,18.024649567245913,374.82249999999993,72,40,-176.32249999999996,198.49999999999997,328
6.1214285714285745,13.729682079496142,318.3349999999999,72,44,-102.03499999999991,216.3,298
6.385185185185184,18.679039027275444,292.7849999999999,72,45,-87.4849999999999,205.3,265
5.9125000000000005,16.11339563303165,244.82499999999993,72,48,-53.924999999999926,190.9,224
6.300000000000002,13.249405429960989,168.89999999999998,72,52,-7.699999999999989,161.2,165
6.456666666666668,19.914621953893985,336.7099999999999,72,42,-106.2099999999999,230.50000000000003,276
6.45217391304348,15.940469509913953,232.33250000000004,72,49,-54.13250000000002,178.20000000000002,194
6.13225806451613,15.96475400408238,390.81,72,41,-214.61,176.2,358
6.1000000000000005,17.469437538938326,317.81749999999994,72,44,-106.0174999999999,211.80000000000004,289
6.3023255813953485,21.32892754530988,659.6500000000001,75,32,-297.55000000000007,362.1,467
6.088461538461541,14.674324503665096,319.0225,75,49,-99.22249999999997,219.8,257
5.928571428571431,12.92078261770942,308.95249999999993,75,47,-120.4524999999999,188.50000000000003,269
5.850000000000002,14.184654173994765,351.4275,75,47,-161.3275,190.10000000000002,301
6.208000000000002,12.361030373359473,274.365,75,50,-107.06500000000003,167.29999999999998,225
6.25588235294118,13.306955457215592,471.7800000000001,75,41,-284.68000000000006,187.10000000000002,403
6.112000000000002,12.255593877118377,321.7,75,50,-161.0,160.7,270
5.948387096774194,12.780102387809587,396.98,75,44,-197.88000000000005,199.09999999999997,346
6.156250000000002,13.208515251189178,401.375,75,43,-199.07500000000005,202.29999999999995,343
6.068,14.084975236499742,320.92750000000007,75,50,-120.42750000000012,200.49999999999994,260
5.686206896551726,13.713822465092884,369.97999999999996,75,46,-175.18,194.79999999999995,328
6.267857142857145,13.417491902464683,321.0199999999999,75,47,-122.51999999999992,198.5,259
5.967857142857143,11.800468806361124,365.2425,75,47,-148.94250000000002,216.29999999999998,303
5.966666666666668,12.164463725873283,369.82250000000016,75,48,-164.52250000000024,205.29999999999993,309
5.988235294117649,9.51051767349408,157.51500000000007,75,58,33.38499999999988,190.89999999999995,123
6.400000000000001,11.992199774413931,211.06249999999997,75,54,-49.862499999999955,161.20000000000002,163
6.04193548387097,14.869398722762304,390.59,75,44,-160.08999999999992,230.50000000000006,331
5.714285714285714,10.586645154491494,239.90250000000003,75,54,-61.70250000000004,178.2,206
6.048275862068968,12.765041491635563,367.28249999999997,75,46,-191.08249999999992,176.20000000000005,316
5.882758620689656,14.425854778413763,387.55999999999995,75,46,-175.75999999999996,211.79999999999998,322
6.042222222222224,22.55397490598533,691.6675000000001,79,34,-354.9675000000001,336.70000000000005,511
5.715384615384616,12.340897313160898,401.66499999999996,79,53,-181.86499999999992,219.80000000000004,330
5.986666666666668,11.212497700584072,494.33,79,49,-305.83000000000004,188.49999999999997,411
6.012000000000001,11.896062611997085,406.5249999999999,79,54,-216.4249999999999,190.10000000000002,333
6.129032258064517,12.546431230720133,504.4399999999997,79,48,-337.13999999999976,167.29999999999998,409
6.328125000000003,11.483503300703594,545.5749999999999,79,47,-358.4749999999999,187.1,438
5.696153846153847,11.052303113174293,400.1649999999999,79,53,-239.46499999999986,160.70000000000005,346
6.206666666666669,11.305122492575952,506.1124999999999,79,49,-307.01249999999993,199.1,407
6.046666666666669,11.982887648189209,496.7975,79,49,-294.49750000000006,202.29999999999998,406
5.755000000000001,9.813486608535008,262.0249999999999,79,59,-61.52499999999992,200.5,223
6.037037037037038,12.462925005553448,436.82249999999993,79,52,-242.02249999999998,194.79999999999995,360
5.78787878787879,13.533955895459986,532.9,79,46,-334.4,198.49999999999997,441
6.13793103448276,11.095182409218149,471.84,79,50,-255.53999999999994,216.30000000000004,378
5.9629629629629655,10.41446134875025,434.6175,79,52,-229.31749999999997,205.30000000000004,357
6.0375000000000005,11.405676746518145,361.02749999999986,79,55,-170.12749999999986,190.9,285
6.000000000000001,11.109406815847619,432.82749999999976,79,52,-271.62749999999977,161.2,360
6.069444444444446,15.563263788691929,587.6549999999999,79,43,-357.15499999999986,230.49999999999997,463
5.721739130434783,11.928152533327513,346.67249999999996,79,56,-168.47249999999997,178.2,281
6.3000000000000025,11.662825619266423,465.50249999999994,79,50,-289.3024999999999,176.20000000000002,379
5.770000000000002,12.85500489279342,480.3049999999999,79,49,-268.5049999999999,211.8,394
6.16666666666667,18.371836348430353,610.3050000000006,83,41,-261.90500000000065,348.4,461
6.211538461538465,11.521123677750184,429.715,83,57,-209.91499999999996,219.8,316
6.555555555555558,9.107599535518107,402.26,83,56,-213.76,188.5,317
6.359259259259261,11.466139762774576,425.8,83,56,-235.70000000000005,190.09999999999997,324
5.889655172413795,10.857411633896884,444.54,83,54,-277.24,167.29999999999998,369
6.1787878787878805,10.682434642862562,497.6449999999999,83,50,-310.5449999999999,187.10000000000002,421
6.520833333333336,9.665493779328425,373.5675,83,59,-212.86749999999998,160.70000000000002,280
6.403571428571431,9.433257859099154,426.7975,83,55,-227.69750000000005,199.09999999999997,343
6.386206896551727,9.383016727844312,454.6575,83,54,-252.35750000000002,202.3,365
5.918181818181819,9.888402246939846,318.3925,83,61,-117.89249999999996,200.50000000000003,231
6.308000000000001,10.353113611526574,387.43250000000006,83,58,-192.6325000000001,194.79999999999995,293
6.253333333333334,9.167425044450386,476.63000000000005,83,53,-278.13000000000005,198.5,391
6.107142857142859,10.753267382266136,412.72749999999996,83,55,-196.4274999999999,216.30000000000007,340
6.286363636363638,9.924376305348472,315.29499999999996,83,61,-109.99499999999998,205.29999999999998,220
5.692000000000002,10.975600558483814,383.4949999999998,83,58,-192.5949999999998,190.89999999999998,300
6.160000000000001,10.59534513709836,388.3175,83,58,-227.11750000000004,161.19999999999996,308
6.235294117647061,12.017277649184587,541.63,83,49,-311.12999999999994,230.50000000000006,436
5.955000000000001,10.21971647272852,303.655,83,63,-125.45499999999993,178.20000000000005,213
5.810000000000002,10.391493732997676,425.13,83,53,-248.92999999999995,176.20000000000005,372
5.947826086956524,11.158645874890166,347.09999999999997,83,60,-135.29999999999995,211.8,243
6.300000000000002,16.79189413445312,736.3025000000007,74,33,-425.4025000000008,310.89999999999986,571
5.995652173913044,7.649541640920953,413.82750000000004,74,51,-194.02750000000006,219.79999999999998,319
6.630434782608698,8.827962577962575,345.6549999999999,74,51,-157.1549999999999,188.50000000000003,246
6.207692307692308,7.640988373746994,498.50500000000017,74,48,-308.4050000000002,190.09999999999997,382
6.379310344827588,8.67363963053618,534.3550000000001,74,45,-367.0550000000001,167.3,408
6.365625000000001,8.735361640534054,542.35,74,42,-355.25,187.10000000000002,428
6.300000000000001,8.73648136579171,446.9924999999999,74,49,-286.2924999999999,160.70000000000002,341
6.48846153846154,8.695608549056821,433.47249999999985,74,48,-234.3724999999999,199.09999999999997,329
6.5034482758620715,8.899458856355407,476.5349999999999,74,45,-274.2349999999999,202.30000000000004,361
6.009523809523811,8.585541490713904,365.68249999999995,74,53,-165.18249999999992,200.50000000000003,273
6.054166666666668,9.67766335869784,424.05,74,50,-229.25000000000003,194.79999999999998,327
6.2428571428571455,9.821173674621948,421.3224999999999,74,46,-222.82249999999988,198.5,330
6.400000000000002,8.814665271561825,457.965,74,47,-241.66499999999994,216.30000000000004,352
6.248148148148151,9.519803149113494,485.37499999999994,74,47,-280.075,205.29999999999995,368
5.533333333333334,8.92719765995628,407.835,74,50,-216.93499999999997,190.9,334
6.179166666666668,7.842795523830007,443.025,74,50,-281.82500000000005,161.19999999999996,340
6.516129032258067,9.76240687447584,543.9925,74,43,-313.4925,230.49999999999994,402
6.131818181818184,7.455919067988033,393.94750000000005,74,52,-215.74750000000006,178.2,304
6.46818181818182,8.517844767844766,299.9974999999999,74,52,-123.79749999999987,176.20000000000002,216
6.345454545454547,9.257665111113386,378.25249999999994,74,52,-166.45249999999993,211.8,269
6.220454545454547,23.357675085215917,709.6125,76,32,-374.4124999999998,335.20000000000016,483
5.795833333333335,13.878861148597988,298.86249999999995,76,52,-79.06249999999994,219.8,210
6.271428571428574,14.198891994944626,359.2499999999999,76,48,-170.7499999999999,188.5,256
5.711111111111113,16.037382451856132,360.64500000000004,76,49,-170.54500000000007,190.09999999999997,249
6.1678571428571445,16.49758745153482,368.4749999999998,76,48,-201.17499999999976,167.30000000000004,255
6.031428571428573,17.277783426830617,517.2475,76,41,-330.1474999999999,187.1,415
6.088461538461541,13.87291680054838,359.94,76,50,-199.23999999999995,160.70000000000005,254
6.524137931034486,13.645424994109206,419.7475,76,47,-220.6475,199.1,308
6.372000000000002,12.660189469399995,313.35249999999996,76,51,-111.05249999999998,202.29999999999998,218
5.808000000000001,15.774211168948009,353.4225,76,51,-152.92250000000004,200.49999999999997,242
5.644444444444447,16.221496583338688,343.9124999999998,76,49,-149.11249999999984,194.79999999999995,245
5.823529411764707,16.589672049064063,494.65249999999986,76,42,-296.1524999999999,198.49999999999994,377
5.7551724137931055,15.093282691966905,359.16749999999985,76,47,-142.86749999999986,216.29999999999998,264
6.089285714285714,15.899403958614483,374.97499999999997,76,48,-169.67499999999998,205.29999999999998,272
6.355,13.611311933680353,242.35500000000002,76,56,-51.454999999999984,190.90000000000003,160
6.270833333333335,12.744320737741791,342.64500000000004,76,52,-181.44500000000008,161.19999999999996,250
6.038709677419356,17.738752013933503,416.8024999999999,76,45,-186.3024999999999,230.5,289
6.426086956521741,15.427243321980166,316.59250000000003,76,53,-138.39250000000007,178.19999999999996,217
6.1178571428571455,13.732581989160936,362.59499999999986,76,48,-186.3949999999999,176.19999999999996,254
6.000000000000001,16.67066972988026,392.56249999999994,76,48,-180.76249999999993,211.8,269
6.130952380952382,24.698225201325677,539.2574999999998,83,41,-183.55749999999983,355.7,323
6.3000000000000025,9.973704604756193,284.84249999999986,83,61,-65.04249999999988,219.79999999999998,169
6.120000000000004,12.677587056824086,364.8849999999997,83,53,-176.38499999999974,188.49999999999997,262
6.1407407407407435,12.386219186434245,362.2824999999997,83,56,-172.1824999999997,190.1,249
6.351724137931037,12.349304739881244,377.53749999999974,83,54,-210.23749999999973,167.3,259
6.240625000000002,12.321980384478698,380.51499999999976,83,51,-193.41499999999976,187.1,283
6.404166666666669,10.872518100944994,297.4574999999998,83,59,-136.7574999999998,160.70000000000002,193
6.581481481481484,12.800000155165238,313.87499999999966,83,56,-114.77499999999964,199.10000000000002,196
6.229032258064519,12.71536450478674,380.7549999999997,83,52,-178.4549999999997,202.3,276
6.02857142857143,10.825040144280594,274.5299999999999,83,62,-74.02999999999994,200.49999999999997,166
6.225925925925928,13.60117137022731,364.7949999999997,83,56,-169.99499999999978,194.7999999999999,237
6.235483870967745,13.32669818928036,398.77499999999964,83,52,-200.27499999999966,198.49999999999997,279
6.314285714285716,11.214044248331499,366.6849999999998,83,55,-150.38499999999976,216.3,243
6.326923076923079,11.689341688901795,322.6849999999997,83,57,-117.3849999999997,205.3,208
6.243478260869567,12.088343924703562,313.8049999999999,83,60,-122.90499999999989,190.9,207
6.129166666666669,10.84295759146073,315.72499999999985,83,59,-154.52499999999986,161.2,219
6.245161290322583,13.810524768743894,368.3124999999998,83,52,-137.81249999999977,230.5,252
6.073913043478263,10.181524648251596,315.72499999999974,83,60,-137.52499999999972,178.20000000000002,206
6.300000000000002,12.022862443938227,326.7424999999997,83,56,-150.5424999999997,176.20000000000002,218
6.168000000000002,11.95919239796167,345.1974999999999,83,58,-133.3974999999998,211.80000000000007,226
6.512195121951221,18.682602893971172,601.6149999999997,75,34,-270.8149999999997,330.79999999999995,480
6.3500000000000005,11.039261424395406,411.3049999999998,75,49,-191.50499999999982,219.79999999999995,337
6.3461538461538485,8.125799556796672,382.4074999999999,75,49,-193.90749999999989,188.50000000000003,334
6.404166666666669,8.569781250859503,385.6324999999999,75,51,-195.5324999999999,190.09999999999997,317
6.429629629629631,8.930234313962293,411.5749999999999,75,48,-244.27499999999986,167.3,351
6.436666666666668,9.713810475084804,460.6524999999998,75,45,-273.5524999999998,187.1,394
6.380000000000001,10.057663880087638,404.63749999999976,75,50,-243.93749999999974,160.70000000000002,341
6.286206896551727,9.705770722785418,443.85999999999984,75,46,-244.75999999999985,199.1,383
6.254838709677422,9.847172606655185,473.3624999999999,75,44,-271.0624999999999,202.29999999999998,420
6.618750000000001,7.650531015825133,249.08249999999998,75,59,-48.582499999999925,200.50000000000006,158
6.176923076923076,11.981874977632073,400.76749999999987,75,49,-205.96749999999986,194.8,342
6.496428571428574,8.894084896278766,437.70999999999975,75,47,-239.20999999999975,198.5,371
6.416000000000001,7.576478105453584,400.76749999999987,75,50,-184.46749999999986,216.3,333
6.460000000000001,9.184159606583364,402.58999999999986,75,50,-197.28999999999988,205.29999999999998,327
6.100000000000001,8.688750461968853,341.0775,75,54,-150.17749999999995,190.90000000000003,270
6.408695652173916,8.304114875933672,380.7049999999999,75,52,-219.50499999999994,161.2,310
6.396875000000001,10.854751122097122,484.35750000000013,75,43,-253.8575000000001,230.50000000000003,424
6.268181818181819,8.73339098484467,374.0674999999999,75,53,-195.8674999999999,178.2,299
6.596428571428573,8.847595079044849,452.46999999999974,75,47,-276.26999999999975,176.20000000000002,379
6.112500000000002,9.959558975714629,386.79499999999996,75,51,-174.99499999999995,211.8,310
6.0930232558139545,23.702849617129797,694.9199999999997,68,25,-375.2199999999998,319.69999999999993,499
5.896428571428572,16.627974694151163,449.9325,68,40,-230.13250000000002,219.79999999999998,301
6.0900000000000025,17.301072565778444,424.6599999999999,68,38,-236.15999999999988,188.50000000000003,303
5.803571428571431,16.024656443774088,441.50250000000005,68,40,-251.40250000000006,190.1,307
6.167857142857145,14.958500921736215,415.225,68,40,-247.925,167.3,288
6.196551724137934,14.854135243841121,375.9149999999999,68,39,-188.81499999999994,187.09999999999997,257
5.653846153846155,16.56801994301994,362.29249999999996,68,42,-201.59249999999992,160.70000000000005,260
6.079310344827588,15.707369700016757,414.04749999999996,68,39,-214.9475,199.09999999999997,301
6.157575757575759,16.415179319591083,507.7699999999999,68,35,-305.4699999999999,202.3,361
5.788461538461541,16.02394419306184,381.24499999999995,68,42,-180.74499999999995,200.5,255
6.242857142857144,15.061483995307526,243.11249999999995,68,47,-48.31249999999997,194.79999999999998,144
6.357142857142859,15.451106083459024,398.8924999999999,68,40,-200.39249999999993,198.5,265
6.02857142857143,14.647414948885539,387.21499999999986,68,40,-170.91499999999985,216.3,268
5.840740740740743,15.476474777945365,404.4624999999999,68,41,-199.16249999999994,205.29999999999998,276
5.795238095238096,15.290870621752974,245.46749999999997,68,47,-54.56749999999994,190.90000000000003,151
5.781481481481483,16.35218702865761,396.0475,68,41,-234.8475,161.20000000000002,292
6.181481481481484,14.63233199262611,357.9674999999999,68,41,-127.46749999999994,230.49999999999997,232
5.987500000000002,13.99273085302497,339.4950000000001,68,44,-161.2950000000001,178.20000000000002,231
6.190000000000002,16.799270990447464,419.85999999999996,68,38,-243.65999999999994,176.20000000000002,301
6.344444444444445,16.643832746773917,430.8325,68,41,-219.03249999999997,211.8,273
6.326190476190478,18.084713482323053,591.9574999999995,85,43,-259.1574999999994,332.8000000000001,492
6.418181818181819,8.11842281531428,352.40999999999997,85,63,-132.60999999999993,219.80000000000004,269
6.023333333333336,10.506871975508112,448.8175,85,55,-260.31749999999994,188.50000000000006,382
6.362962962962964,11.882807392674636,415.99999999999994,85,58,-225.89999999999995,190.1,329
6.1750000000000025,9.883162567424272,430.2175,85,57,-262.91749999999996,167.3,361
6.520000000000002,6.94238887232532,373.03499999999997,85,60,-185.93499999999992,187.10000000000005,316
6.466666666666668,8.45201414658363,400.94,85,61,-240.23999999999995,160.70000000000005,318
6.217857142857143,10.3347947235547,429.86499999999995,85,57,-230.76499999999996,199.1,362
5.928125000000001,12.027231698344615,464.93499999999995,85,53,-262.635,202.29999999999998,409
6.295238095238096,8.546980079293144,372.0875,85,64,-171.5875,200.49999999999997,287
6.25263157894737,6.652798787925547,327.87749999999994,85,66,-133.0775,194.79999999999995,254
6.250000000000001,10.714736504188519,458.4249999999999,85,55,-259.9249999999999,198.5,372
6.362962962962966,9.065966173902984,408.86749999999995,85,58,-192.5674999999999,216.30000000000004,346
6.577272727272729,8.08027684485179,361.9724999999999,85,63,-156.67249999999996,205.29999999999995,271
6.008333333333334,10.270885238191926,393.06499999999994,85,61,-202.16499999999988,190.90000000000006,314
5.9913043478260875,8.982552911797315,381.8674999999999,85,62,-220.66749999999988,161.20000000000002,310
6.178125000000002,11.91472918099781,462.3699999999999,85,53,-231.86999999999986,230.50000000000003,396
5.815000000000001,7.014236696422277,348.08,85,65,-169.87999999999997,178.20000000000002,290
6.258620689655174,9.044598645123328,443.74749999999995,85,56,-267.5475,176.19999999999996,378
6.4,10.232743170219226,448.7724999999998,85,58,-236.97249999999977,211.80000000000004,348
6.25,22.928357832681005,497.3899999999997,83,39,-157.48999999999967,339.90000000000003,397
6.066666666666667,14.579339046915235,258.43,83,59,-38.630000000000024,219.79999999999998,206
6.417857142857145,11.916557272687678,289.3224999999999,83,55,-100.82249999999988,188.5,246
5.737500000000002,13.017855015551685,240.84249999999997,83,59,-50.74250000000001,190.09999999999997,196
6.368965517241381,13.116730370451133,311.6774999999999,83,54,-144.3774999999999,167.29999999999998,275
6.059375000000002,13.060528763044708,342.91249999999985,83,51,-155.8124999999998,187.10000000000005,331
6.454166666666669,12.542559449894673,261.78999999999996,83,59,-101.08999999999997,160.7,206
6.0068965517241395,12.701835136278794,298.91999999999985,83,54,-99.81999999999985,199.1,276
6.232258064516132,13.717503426043468,326.4149999999998,83,52,-124.11499999999981,202.29999999999998,301
6.161904761904763,14.262232078497137,244.83249999999992,83,62,-44.3324999999999,200.50000000000003,173
6.140740740740743,12.847723941806155,313.87999999999994,83,56,-119.07999999999998,194.79999999999995,271
6.146875000000003,13.610549358246029,367.97499999999985,83,51,-169.47499999999985,198.5,340
6.370370370370373,12.364239331815522,294.57749999999993,83,56,-78.27749999999989,216.30000000000004,250
6.3923076923076945,13.05692460281404,270.19749999999993,83,57,-64.89749999999995,205.29999999999998,214
6.108000000000001,12.198938323141014,307.34000000000003,83,58,-116.44000000000003,190.9,270
5.795833333333334,11.524960360006425,261.35249999999996,83,59,-100.1525,161.19999999999996,250
5.951515151515153,13.365785197819212,374.7624999999999,83,50,-144.26249999999987,230.5,346
6.137500000000002,11.738586537488027,277.98749999999995,83,59,-99.78749999999997,178.2,243
6.103333333333336,14.794663102600735,305.78249999999986,83,53,-129.58249999999987,176.2,288
5.888461538461541,12.836813388726927,330.3325,83,57,-118.5325,211.79999999999998,285
6.251162790697676,22.021228801159737,593.96,84,41,-229.2600000000001,364.69999999999993,436
6.568000000000001,11.098631902903607,325.1899999999998,84,59,-105.38999999999984,219.79999999999998,251
6.766666666666669,9.130852483443519,360.4999999999999,84,57,-171.99999999999986,188.50000000000003,297
6.232000000000002,11.235166003723428,328.7600000000001,84,59,-138.6600000000001,190.1,257
6.441666666666669,8.593965933951928,321.57499999999993,84,60,-154.27499999999998,167.29999999999995,251
6.468965517241382,9.818019658005651,386.0949999999998,84,55,-198.99499999999978,187.10000000000002,329
6.273913043478261,10.763898009346189,259.4949999999999,84,61,-98.7949999999999,160.7,212
6.063333333333335,9.844932456723726,422.5774999999999,84,54,-223.47749999999985,199.10000000000002,364
6.692857142857145,10.776810866796861,362.74999999999983,84,56,-160.44999999999985,202.29999999999998,295
6.110000000000001,9.640390914200436,244.77249999999995,84,64,-44.27249999999992,200.50000000000003,188
6.070370370370373,11.81108098510059,351.6474999999999,84,57,-156.8474999999999,194.8,298
6.315384615384617,9.762464102450096,343.21999999999997,84,58,-144.72,198.49999999999997,267
6.604000000000003,9.704941093246413,325.7149999999999,84,59,-109.4149999999999,216.3,259
6.395833333333336,9.952968509341057,299.025,84,60,-93.725,205.29999999999998,223
6.500000000000002,9.576072879294166,259.1724999999999,84,63,-68.2724999999999,190.9,197
6.717391304347827,9.70068426230891,297.9749999999999,84,61,-136.7749999999999,161.20000000000002,241
6.193939393939396,11.154902630791264,455.18749999999983,84,51,-224.6874999999998,230.50000000000003,387
6.795238095238096,9.50922947526589,267.3399999999999,84,63,-89.13999999999996,178.19999999999996,201
6.2103448275862085,11.604901077240012,403.88249999999994,84,55,-227.68249999999995,176.2,338
6.600000000000001,8.976839596237355,252.11499999999998,84,63,-40.315,211.79999999999998,189
6.05714285714286,21.648406191509636,593.0424999999997,72,30,-246.3424999999997,346.7,463
5.792307692307694,12.26825196940139,353.89499999999987,72,46,-134.09499999999986,219.8,279
5.938709677419357,12.711520634892281,404.5549999999999,72,41,-216.05499999999986,188.50000000000003,363
5.529166666666668,10.285618782026825,320.9024999999999,72,48,-130.80249999999992,190.1,273
5.853333333333335,12.0810844292645,398.74249999999995,72,42,-231.44249999999994,167.3,348
5.988571428571431,14.327013140470992,455.6274999999999,72,37,-268.5274999999998,187.10000000000005,416
5.896000000000002,10.13775697659797,360.1274999999999,72,47,-199.42749999999987,160.70000000000002,291
5.840625000000003,12.417573362496732,442.6524999999999,72,40,-243.55249999999992,199.1,392
5.830303030303032,13.225798591220045,424.12249999999983,72,39,-221.82249999999976,202.30000000000007,373
5.591304347826089,11.237005234371132,347.92499999999984,72,49,-147.42499999999978,200.50000000000006,267
6.068000000000001,11.318917123035895,368.1974999999999,72,47,-173.39749999999992,194.79999999999995,280
